f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f101,f102,f103,f104,iscase
-365.8815002,-774.2040405,117.005661,-539.7863159,160.5802917,-70.55371094,63.96931458,61.82055283,65.97366333,-48.07315063,23.79398346,14.41192532,70.61064148,-64.19636536,31.15577698,15.3034296,65.00941467,-22.30958748,21.49731064,16.21776009,64.83512878,-30.51829529,21.21059799,9.555613518,30.30270958,15.3034296,23.03756523,-5.541127682,30.59026909,-54.10980988,20.16033554,-5.559137821,24.73641586,-41.3953476,16.31799507,-9.694194794,31.8576622,-26.85216331,14.47315979,1.191185355,19.37282181,-54.08782959,14.1211462,-10.1480093,24.79914665,15.3034296,11.73463249,7.044311523,16.19611359,-30.19063187,12.03862,-4.446136475,0.114469261,0.083757267,1,0.001890795,0.371581107,0.369146675,1,0.003283711,0.329198718,0.387845904,1,15.3034296,0.301359206,0.244791403,1,0.000363874,0.312258929,0.217429385,1,0.006367027,0.345138401,0.28464371,1,0.014504147,0.341576219,0.573883474,1,0.04940632,0.34437865,0.675300598,1,15.3034296,0.329191208,0.357940078,1,0.000477259,0.301661193,1,0.000604593,0.344183266,0.271040827,0
-383.9140015,-773.0097656,105.958519,-535.5272827,154.9627686,-67.8724823,64.47237396,71.78070831,76.29682922,-43.77215576,25.03164101,16.47637749,68.71757507,-57.94967651,29.98818588,15.10290909,70.00941467,-40.13419724,25.26831818,12.9458971,53.91018677,-25.90117645,20.56454086,7.133100033,30.07001114,15.10290909,19.47991562,-1.519997716,21.95708466,-59.6126709,19.73127556,-5.441944122,21.0711441,-48.29420853,18.03400993,-13.59036064,21.971138,-23.3240757,11.44701385,1.203825831,15.21254921,-56.93097687,14.13739395,-9.469013214,28.34635162,15.10290909,11.65242767,3.784456015,11.70055199,-27.88165283,10.30747795,-5.165946007,0.117464546,0.088161892,1,0.002659199,0.402057976,0.455334097,1,0.001048065,0.282359213,0.262549132,0.993571103,15.10290909,0.286216855,0.169564232,1,0.001049844,0.278921306,0.172470659,1,0.019630097,0.30594644,0.321887136,1,0.050263721,0.326589525,0.716771543,1,0.030753739,0.324370861,0.518150806,1,15.10290909,0.328694999,0.26252684,1,0.00065421,0.244223952,1,0.001019152,0.335311741,0.246481687,0
-331.1420288,-739.4525757,107.0370255,-515.7957153,147.1873627,-76.53588104,55.99552155,63.33521652,58.82369232,-32.85852814,18.86671638,15.6406517,81.46052551,-78.78038025,35.63111115,14.14161396,57.71956635,-23.90559006,18.30539703,15.32383919,52.56636047,-31.78220749,22.21229935,4.674728394,29.83709717,14.14161396,20.41140175,-5.745381832,26.88128662,-60.05662155,22.60741043,-2.127443075,20.86872864,-39.62204361,15.07020092,-10.79856873,29.18094063,-30.58492661,14.43227768,-3.845327377,15.8899374,-54.37185669,13.77650738,-10.30241585,23.78058243,14.14161396,10.42312241,2.711822271,20.35526276,-30.16870499,12.27989197,-5.583825588,0.102729281,0.077371349,1,0.00037949,0.35848704,0.216153428,1,0.000479737,0.290073872,0.187014639,0.964835882,14.14161396,0.282012761,0.173307523,1,0.000269703,0.296092987,0.170681149,1,0.001681317,0.315055698,0.206460491,1,0.011278605,0.313080519,0.366660535,1,0.01653805,0.292760432,0.797666371,1,14.14161396,0.301255286,0.550963342,1,0.001756331,0.295811892,1,0.000199708,0.29298988,0.178712174,0
-334.7451477,-767.2827759,108.2161636,-501.9608459,159.640625,-70.95777893,58.53217316,74.66584015,61.55534744,-41.78912354,22.19671822,12.86359787,72.56455994,-52.63827133,31.00600052,8.428862572,61.08135605,-33.60613251,21.25709343,10.85942364,45.53300476,-28.64209747,19.62088585,8.945525169,23.67284775,8.428862572,18.06849861,-9.399839401,21.51510239,-60.1759758,22.18133545,-7.521522522,17.61490631,-38.63372803,13.317029,-10.7079258,31.1111393,-28.98620987,14.35859776,0.993261516,16.57611847,-51.71298981,14.94749546,-14.58944035,24.04370308,8.428862572,10.63576508,3.491727591,14.02676964,-20.69561768,8.502926826,-4.976846218,0.111310999,0.078748588,1,0.000609301,0.330034077,0.201114133,1,0.00202136,0.310238481,0.254554152,1,8.428862572,0.290654927,0.207276627,0.981081426,0.000390386,0.263840944,0.151414886,1,0.001442393,0.26699847,0.167536005,1,0.008440832,0.301751673,0.328973711,1,0.105405219,0.316774786,0.739809632,1,8.428862572,0.331117004,0.529414833,1,0.001117002,0.294653833,1,0.000370518,0.352291912,0.196808919,0
-364.9630737,-753.1937256,81.25500488,-498.7284546,168.5091095,-67.39720154,60.92960739,89.4969101,66.99411011,-25.01561928,19.92229843,15.8118763,55.47696686,-71.30540466,33.1667099,-0.353999376,44.21502686,-29.84300995,21.53421402,6.343956947,46.94179535,-30.71590996,18.97834206,10.67869473,29.50574303,-0.353999376,16.30053139,-7.258620262,27.44084167,-65.24915314,22.59912491,-9.943317413,13.25463676,-50.59516907,13.29046249,-18.61094856,31.14110756,-25.7546196,11.41410637,0.38947168,18.96242523,-55.21377563,12.77845573,-9.543736458,24.89845657,-0.353999376,11.61495972,2.168703556,17.06725121,-23.16339684,9.298846245,-6.233218193,0.110333479,0.075346447,1,0.000322825,0.218014687,0.157118976,1,0.001473409,0.333191931,0.315841138,0.90918082,-0.353999376,0.171429664,0.134239078,0.815515399,0.000281779,0.143307135,0.088784777,0.862921655,0.001918924,0.199739248,0.158887535,1,0.034288004,0.291430384,0.392399162,1,0.090874374,0.2989856,0.795463383,1,-0.353999376,0.310244083,0.431146979,1,0.001483109,0.30375877,1,0.000123464,0.285384595,0.142091244,0
-314.1749268,-736.3186646,88.10103607,-497.0583801,158.4234314,-74.39038086,62.75594711,70.74359894,67.34288025,-31.35219383,22.60821533,12.36746788,72.02960968,-74.01158142,35.30858994,12.25572205,51.98647308,-25.4447155,21.89583206,13.13716221,50.63410187,-27.83187675,19.68864059,10.14014626,35.02321625,12.25572205,22.63629723,-5.398803234,23.54023361,-62.69898224,20.59861183,-7.095649719,19.04580307,-45.32518005,15.4907217,-16.61358643,27.90456009,-35.77955246,16.32752228,-7.04357481,16.1463871,-48.64925385,12.75356102,-12.04354286,26.18219376,12.25572205,10.66067123,2.231673956,14.38286591,-29.10240936,10.25322247,-6.006614208,0.124094548,0.084816673,1,0.000302321,0.318080902,0.183285579,1,0.000680556,0.282577664,0.181368142,1,12.25572205,0.284723371,0.208711565,1,0.000177813,0.26006192,0.143330336,1,0.000796673,0.29646641,0.186929405,1,0.004958614,0.339641899,0.289451957,1,0.007904064,0.342802227,0.553496599,1,12.25572205,0.363741934,0.632811487,1,0.004147827,0.221909478,1,0.000359758,0.346419394,0.208611235,0
-352.3131409,-758.5922852,81.26643372,-490.8372803,146.4999084,-77.51802063,57.91649246,85.20455933,72.17501831,-19.1920414,19.68577003,17.65053749,55.37345123,-57.26144409,31.45461845,3.776968718,42.82824707,-66.79348755,31.06299591,-0.45283851,41.89226532,-31.17131233,19.13201523,7.417106628,23.53157043,3.776968718,16.54976082,-5.588976383,20.88541031,-61.3551178,22.77176285,-8.555958748,18.61338806,-41.5202179,11.52892971,-16.32469749,37.2743454,-39.2783699,14.00773811,-3.28503108,14.24366474,-43.53339767,10.85258007,-12.09567928,21.31510544,3.776968718,10.87018776,2.704577446,19.36541939,-23.20940018,8.824039459,-4.801279545,0.088637453,0.068134878,1,0.000487803,0.322904438,0.24720946,1,0.000842314,0.344101816,0.33944881,0.971161544,3.776968718,0.215057582,0.110427514,1,0.000344722,0.18340762,0.081176721,1,0.00435886,0.239253491,0.159535334,1,0.031492684,0.309908926,0.484129637,1,0.112094283,0.323906809,0.7563169,1,3.776968718,0.248659939,0.26117602,1,0.000983002,0.256617308,1,9.61E-05,0.263691783,0.114898726,0
-378.5318604,-761.8977661,74.25058746,-545.8580322,173.0175781,-65.39742279,56.61812592,86.42131805,87.99860382,-12.95998001,22.2492733,31.4892025,78.54106903,-68.23899841,33.25596619,20.00613594,43.90636826,-27.91935349,18.47268105,7.783094883,55.2365799,-18.1293869,18.03512001,15.04647255,31.6303978,20.00613594,20.08573723,-6.025451183,30.56893921,-72.74252319,20.34440231,-8.197008133,12.87887192,-40.87038422,14.65836048,-13.59715271,34.93039703,-34.72886658,16.2812748,-6.147460461,15.56039619,-42.13723755,11.41617775,-6.168289185,22.21827126,20.00613594,12.47944736,-0.840899467,12.21901131,-31.54116821,10.34936333,-10.55455303,0.108591276,0.070977783,1,0.001036888,0.338761181,0.192570716,1,0.001951077,0.275199652,0.194014445,0.807305098,20.00613594,0.201294869,0.105386689,0.90211606,0.000504718,0.188157097,0.093540668,0.963067412,0.001159769,0.231018499,0.15315792,1,0.029915344,0.315597266,0.496270835,1,0.109149382,0.328504533,0.775806248,1,20.00613594,0.283208936,0.30592826,0.904753745,0.000750654,0.186448082,0.964084148,0.000340773,0.246253118,0.113662019,0
-358.7464905,-746.9743042,72.95238495,-502.3760071,151.7129211,-79.4041748,69.17028809,85.67777252,74.03098297,-17.53707123,17.33033943,16.37429428,52.61997223,-72.47180176,37.20009613,-5.426465034,36.15821075,-41.12012482,18.57883644,4.375242233,49.39547348,-31.43701172,21.11243439,13.09704876,28.31133652,-5.426465034,18.84405327,-4.058135986,25.28716278,-62.34959412,23.58778191,-14.01167011,19.46540451,-46.08684158,12.90809727,-16.49760246,32.0727272,-26.60707092,13.39688683,-0.438814938,11.42878151,-52.75524902,11.14117813,-12.04835701,25.95409203,-5.426465034,13.59638119,1.640610576,24.98799515,-36.01987457,12.21261024,-8.974575996,0.130964196,0.088856337,1,0.000246346,0.348520517,0.160226136,1,0.000519413,0.259030372,0.13201195,1,-5.426465034,0.291286081,0.222406238,0.907444417,0.000229234,0.19386071,0.114220701,0.849018216,0.00046765,0.144529283,0.067852281,0.769488692,0.001392829,0.153533027,0.116640873,1,0.013584054,0.27644065,0.329094619,1,-5.426465034,0.304860592,0.812034845,1,0.003976847,0.281248569,1,0.000149421,0.280844778,0.152115762,0
-367.6642151,-762.829834,83.89753723,-529.65979,165.9482117,-85.53224182,70.01203156,60.61003113,63.34355164,-15.06504631,17.3121109,24.32958794,81.65735626,-70.1179657,34.95803452,18.81880951,46.69387054,-24.5296402,19.98189735,14.21508217,53.70810318,-23.6693306,18.4439373,10.7070303,28.6291008,18.81880951,19.44776154,-2.933664799,21.36907196,-58.44120026,17.2202816,-9.459984779,14.53267384,-45.78781891,15.3134222,-11.8824892,28.07686234,-38.61188507,16.3781929,-1.848845124,16.46287155,-47.49781799,11.89395905,-10.5237875,28.17163467,18.81880951,10.03488159,2.2794559,16.56103134,-23.31809998,9.702562332,-6.342250824,0.136123108,0.100848858,1,0.000524466,0.387636036,0.295638651,1,0.000469835,0.363690913,0.312919497,1,18.81880951,0.280659586,0.186044842,0.948076606,0.000251104,0.23690246,0.147565007,1,0.00331241,0.272659868,0.208305299,1,0.028583081,0.339054912,0.482734859,1,0.050431114,0.361019045,0.622157931,1,18.81880951,0.245065913,0.263014793,1,0.000594042,0.22066249,1,0.000288567,0.39176783,0.247490808,0
-380.024353,-766.9836426,90.4621048,-537.616333,160.2414093,-73.57551575,61.87776947,80.44287872,74.92385864,-22.64509964,20.70216751,24.6989975,65.87779999,-50.68032837,29.17573166,18.74868202,39.92772293,-36.73178101,22.25437355,11.8838625,51.95511627,-22.85523224,18.51340675,12.93875885,38.36642838,18.74868202,21.55681992,-4.623799801,23.3781395,-71.78427124,22.03818321,-11.67809486,19.59432602,-51.05246735,13.93333244,-15.51208782,24.84204674,-28.86854172,12.92432594,-4.458189964,17.59443283,-52.72932434,12.46767998,-12.14903069,29.31573105,18.74868202,12.67259979,1.483356953,14.15305519,-25.52427483,9.25776577,-6.787594795,0.120888503,0.072061228,1,0.000590807,0.334154904,0.196472749,1,0.001097398,0.28313145,0.22159861,0.854726195,18.74868202,0.197066247,0.099675879,0.942496777,0.000208742,0.207306877,0.087310888,1,0.008111389,0.212222755,0.123028226,1,0.077651389,0.284121752,0.490439355,1,0.120479576,0.256896973,0.854489088,1,18.74868202,0.264857888,0.301410526,1,0.000774792,0.196298659,1,0.000231268,0.252451658,0.113357425,0
-352.2157288,-763.2977905,81.41596985,-510.0005798,162.9553223,-73.07499695,65.75298309,75.2142868,68.95968628,-26.60577202,19.58769417,16.52946854,55.21192932,-61.1004715,31.1508522,7.917061806,47.92348099,-61.62633514,27.13924789,9.890515327,51.46347427,-33.14107513,20.49710846,8.264226913,44.04520416,7.917061806,21.27807617,-5.17828846,29.76142502,-50.26214981,17.99848175,-6.263669014,15.82313919,-42.1197052,12.33990288,-15.82787991,25.39125061,-33.31003952,14.56509972,-3.470169067,17.23094559,-52.73455048,13.85140705,-11.31919575,27.31599998,7.917061806,10.02553749,4.130981922,15.32667923,-28.78326416,10.35273838,-5.315702915,0.121733646,0.090791924,1,0.000646781,0.340267509,0.207597554,1,0.000850554,0.330316812,0.246175945,0.985992432,7.917061806,0.236974493,0.143818438,1,0.000395766,0.238133907,0.119332239,1,0.003390179,0.260656416,0.181503758,1,0.009084766,0.297893167,0.41247943,1,0.039968636,0.327274263,0.778364301,1,7.917061806,0.256549209,0.358074933,1,0.00126291,0.236660451,1,0.000361191,0.347281724,0.185382605,0
-382.888092,-754.5767212,69.95800781,-512.0213623,169.8200684,-79.05058289,61.23892212,78.26630402,56.70764542,-15.55805779,16.58550835,18.12600327,51.429039,-66.99235535,29.80676651,4.515037537,53.45990753,-22.02537155,19.03669357,15.0082531,44.51891327,-17.27454376,15.73666477,12.66290474,40.92137527,4.515037537,18.93227577,-5.953094482,21.43592834,-62.03665543,21.57466888,-15.04283047,18.67016602,-35.84809875,11.05101585,-14.79831219,27.48369408,-35.25604248,16.43154526,-3.443756819,7.035745621,-43.76698303,10.11435127,-14.69978619,24.60422707,4.515037537,10.20479774,3.659674406,17.58137894,-27.20853424,7.439355373,-6.811200142,0.121807484,0.080566406,1,0.000442084,0.323591501,0.138104856,1,0.001012013,0.260570228,0.132689893,0.984995186,4.515037537,0.183003932,0.121713087,1,0.000416593,0.168957978,0.073511988,0.994185209,0.000934115,0.148811385,0.069153048,0.967744172,0.005435888,0.192149445,0.131018758,1,0.074800946,0.311036557,0.511353135,1,4.515037537,0.326051027,0.783402205,1,0.012669976,0.233474985,1,0.000183065,0.298999041,0.140103072,0
-365.09375,-754.8120728,78.91898346,-500.3317566,154.8345947,-60.64006042,55.41088104,74.87236786,69.48718262,-17.69017982,19.26933861,13.9900732,56.67804718,-54.3500824,29.95556641,9.95175457,44.14559555,-27.96751976,18.59867859,6.174221039,56.64811707,-28.29734612,18.0607357,13.65464878,38.3213768,9.95175457,20.57409859,-4.313724041,13.3940506,-65.62469482,19.69032669,-12.97157001,15.61400604,-63.4572525,14.04452324,-16.96493149,29.33724785,-29.5557518,12.73956966,-3.914993525,17.88946533,-48.96488571,12.84976387,-9.51967144,21.33024979,9.95175457,9.579650879,1.128111362,15.29410744,-26.5481739,9.700488091,-8.451011658,0.110167642,0.075341236,1,0.000383464,0.285614341,0.127894506,0.977852046,0.000254423,0.268204778,0.154668957,0.922599971,9.95175457,0.223212585,0.160092399,1,0.000212274,0.221710846,0.10661149,1,0.000381078,0.211232856,0.115296669,1,0.002704734,0.259779721,0.202844292,1,0.027112298,0.34274134,0.58798027,1,9.95175457,0.312481493,0.748150647,1,0.006252443,0.248029619,1,0.000173872,0.293847471,0.137755543,0
-366.2097168,-754.9251099,75.62164307,-515.4803467,158.2185364,-65.72932434,66.86734009,72.45901489,67.30249023,-12.22493172,19.86541557,21.25185966,56.05025864,-76.03210449,32.86488724,2.784861565,39.77504349,-52.74484253,23.21063614,5.801236153,40.48443604,-38.80728912,20.23160934,2.246152639,32.66410065,2.784861565,20.78532219,-3.525837183,28.11470795,-64.91790771,24.23506737,-5.073845387,15.22168159,-43.55632401,12.41634083,-15.57346821,38.29785919,-27.1447258,12.84296227,-0.793968141,16.32015228,-51.76086426,12.67085171,-9.932309151,25.56792068,2.784861565,12.02938271,2.039411306,14.91888809,-29.82244492,9.898301125,-6.999921799,0.132917429,0.099074836,1,0.000267696,0.355439752,0.213447556,1,0.000391127,0.34138611,0.251556993,1,2.784861565,0.359142751,0.296079993,0.967665434,0.000193332,0.257470638,0.151544958,0.90130651,0.000424115,0.216063812,0.138743103,1,0.002390523,0.274940789,0.208431169,1,0.084472373,0.302353024,0.466214925,1,2.784861565,0.350403279,0.696935713,1,0.002164277,0.191033959,1,0.000167801,0.346796513,0.23365131,0
-392.2194519,-756.0053711,75.85773468,-532.7145386,168.8793488,-78.16938782,63.71102142,96.01243591,74.82701111,-10.73860741,19.76418495,22.29725838,53.14739227,-59.16939545,31.49966621,5.361224174,43.91298294,-68.63291168,28.37258339,0.078587927,42.36031342,-30.64876556,19.16913795,9.373991013,30.73336411,5.361224174,16.30355072,-6.932561874,28.42149353,-52.45257568,19.70588303,-3.730837584,9.684803009,-47.10559845,12.70342445,-13.6813345,25.28185272,-28.30076981,12.11149216,-4.991666317,17.19851303,-48.91263962,12.58386135,-5.86553812,22.82922363,5.361224174,9.001803398,0.070525989,16.21116257,-27.70427513,10.50593185,-4.635046959,0.130069336,0.081387868,1,0.001308276,0.36440134,0.282658398,1,0.001529317,0.390245914,0.417614967,1,5.361224174,0.275155663,0.194973379,0.951895654,0.000489578,0.241201833,0.122434787,0.994858623,0.003587971,0.263099819,0.175859749,1,0.01570116,0.34756285,0.456959486,1,0.072885595,0.332130343,0.675617278,1,5.361224174,0.324604422,0.364255428,1,0.000658005,0.302740514,0.809178829,0.000481312,0.214597687,0.11516764,0
-381.0528564,-758.5658569,71.08790588,-510.6577759,162.7423096,-71.137146,61.27183151,90.15309906,73.33454895,-13.50004387,20.33277321,23.43584061,55.6868515,-75.1643219,35.76594543,1.67511487,38.13193512,-47.79946899,22.33329582,-0.63652122,41.36965942,-39.11826324,22.24672127,4.174686432,23.23776627,1.67511487,17.51249886,-5.077399254,18.53390884,-64.378479,20.09679031,-9.559692383,14.65281296,-42.04167938,11.56989861,-15.93674946,27.03250122,-29.21681786,11.52488613,0.620637834,9.417037964,-58.26919937,12.07099152,-13.77819252,24.20483398,1.67511487,10.1911869,1.281031728,19.1233902,-27.41198158,10.3241272,-6.173420429,0.120089138,0.076630383,1,0.000457871,0.307747394,0.155504733,1,0.002194753,0.379767478,0.326175392,1,1.67511487,0.271934927,0.176773414,0.911278486,0.000330185,0.158680499,0.063414782,1,0.002060909,0.15336664,0.074783929,0.943597198,0.028319549,0.205913827,0.2689237,1,0.085332327,0.279801071,0.843827963,1,1.67511487,0.252376884,0.456610411,1,0.002649123,0.176942766,1,0.000220805,0.266992688,0.124681972,0
-342.0458374,-748.0899658,85.43544006,-537.5124512,167.9393005,-64.67614746,67.63842773,71.3364563,68.52217102,-22.41549301,19.46596146,28.21695709,65.44978333,-57.27243042,28.46592331,12.75045872,45.89567184,-27.37494659,19.65272522,6.753930569,55.06967163,-17.1270237,19.18341446,19.8365612,30.4237709,12.75045872,20.62395287,-1.31467855,22.02205658,-58.86978912,17.2725563,-10.86406422,18.55612373,-41.08330154,13.15497398,-15.23513222,38.308918,-39.13433838,19.60074425,-2.764055014,17.42553902,-43.00215912,11.84858322,-12.41655922,24.83320618,12.75045872,11.79601955,2.074512959,13.11627007,-22.52142334,7.992016792,-6.848309517,0.165614982,0.114447985,1,0.000328041,0.324899167,0.200543702,1,0.000867903,0.299136758,0.195222348,1,12.75045872,0.307017893,0.169563681,0.949547887,0.000237888,0.195735529,0.100670211,0.992882609,0.001388046,0.213397563,0.143298864,1,0.015367565,0.346305937,0.441224635,1,0.019515645,0.363317877,0.681726217,1,12.75045872,0.293632597,0.315546751,1,0.000363444,0.200274557,1,5.29E-05,0.400381804,0.239500433,0
-356.5419312,-748.8590698,83.89012909,-503.1838684,157.7935181,-75.35321045,66.36065674,86.5461731,66.19433594,-22.94479561,21.85608292,20.23264694,57.14034271,-70.76760101,37.73094559,-0.988982558,54.79680252,-67.12970734,28.25556374,0.621517539,48.01883698,-33.33464813,22.88285828,7.125952721,26.52827263,-0.988982558,15.739151,-5.027684689,37.51056671,-59.01552582,22.3952446,-5.636895657,12.14617443,-41.4590683,12.95110607,-16.96762276,25.62585258,-32.86735535,12.93151188,-1.604970336,19.82004738,-48.27577972,10.80333614,-8.558372498,22.68021774,-0.988982558,10.59608078,0.961313784,19.96008682,-23.25322914,9.828985214,-4.417477608,0.131798899,0.093205594,1,0.001323527,0.341425091,0.245941684,1,0.001818541,0.306047082,0.260767251,0.976540685,-0.988982558,0.245924979,0.165412888,1,0.000298885,0.207197398,0.116311997,1,0.001233024,0.208625644,0.17568256,1,0.029406404,0.350457489,0.451297969,1,0.090918466,0.319717795,0.708821714,1,-0.988982558,0.273175925,0.333079129,0.976148665,0.001662754,0.222460121,1,0.000247176,0.359627545,0.211669981,0
